RedJade Code,Green,Grassy,Cucumber,Tomato,Hay,Herbal,Mint,Woody,Pine,Floral,Jasmine,Rose,Honey,Fruity,Citrus,Lemon,Orange,Tropical,Berry,Peach,Apple,Sour,Fermented,Alcoholic,Winey,Rummy,Caramellic,Vanilla,Spicy,Coffee,Smoky,Roasted,Meaty,Nutty,Fatty,Coconut,Waxy,Dairy,Buttery,Cheesy,Sulfurous,Garlic,Earthy,Musty,Animal,Musk,Powdery,Sweet,Cooling,Sharp,Medicinal,Camphoreous,Metallic,Ozone,Fishy
791,0.16782734364254429,9.085959318513586e-21,0.008000000280404037,0.0020000000000001527,0.007999973044545755,0.07600000028168619,0.06199997093312393,0.0681726454383493,0.005999999997811008,0.11000000000347199,0.010000000002118327,0.010000000000026219,0.02199999788579212,0.34599998909298146,0.06382735427364636,0.020000000001676503,0.0020000000018561884,0.08200000000060906,0.002000000000008137,5.389605031414949e-18,0.04800000000000007,0.13800000000008053,0.10399999120013306,0.012000000000002058,0.016000000000640682,0.0520000000006411,0.08000000000007344,0.010000000000000035,0.028000001827039434,0.016000000000003966,0.0020000000000010066,0.036000000000627246,0.06800000000063244,0.053999993025184385,0.07017747255665102,3.126572350103273e-14,0.022000000281217555,0.01582255467912653,0.05200000000047214,0.1500000000005518,0.11000000000061701,0.030000000000020798,0.05433173628820922,0.08766822584564204,0.006000000000152255,0.01200000000000001,0.014000001824995709,0.18966823464663127,0.019999997886963772,0.021999997886963916,0.002000000000000838,0.027999970933123758,0.0180000000000744,0.012000000000409843,0.006000000000000211
484,0.14398274194502092,0.0059998769565638415,0.006,0.010000000000000113,0.0954780696655676,0.06350308054429954,0.02600000000115994,0.11850622485305647,5.01656828402571e-15,0.16399979494594316,0.012000000289112843,0.01600000000000293,0.04599999939158947,0.211643464552673,0.0020000000000102124,3.427472139244282e-15,0.014,0.016000205344858843,0.01400000000018964,0.006000000598492472,0.008000000000237328,0.0011018956714423322,0.0020000000000009004,0.004,0.010000000000167278,0.004000000000072426,0.057990489262537394,0.06399979465536187,0.17200971608874732,0.026000000006397402,0.08000000000323357,0.06600000000550137,0.04200000000106567,0.16399048896364732,0.021992425684238613,0.01999048985606945,0.00998737950638673,0.008000000308636858,0.011987379526625135,0.002000000000001066,0.05000000000104325,0.014000000001032123,0.11200000000002239,0.03400000000035837,0.01200000000000053,0.018000000000028864,0.06235661774119488,0.42996134214279497,0.005982741944485539,0.0060000000000061445,0.07360478149148096,0.012000000000005446,0.016000000000006807,0.004000000000000136,0.014000000000219894
36,0.17599962746142256,0.0020000000000001167,0.0,0.002000000220154381,0.0219999998940003,0.10600000003171556,0.029999799365839734,0.14999962786411655,0.004000000003049808,0.267987691877605,0.006000000000000026,0.024000000000009968,0.02399962732745133,0.3250525152605852,0.008000000000000116,0.004,0.012000000000000057,0.025999991700553903,0.036000000000001565,0.002000000220154381,0.019999959590936277,0.002000000000000669,0.002,4.4909093838962464e-21,0.05400000000014325,0.004000000000001099,0.04200000029350151,0.29000019873874144,0.2340001990525641,0.018000000005350764,0.05200019901157658,0.030000199035275715,0.022000198933659128,0.06800000003427589,0.01400000000195185,0.0020000000001556256,0.01600000000000002,0.014000000220154912,0.00200000000000014,0.014000000000000668,0.026000198713729963,3.4343915583556202e-18,0.06200020009659089,0.05799962881741073,0.002000000002024813,0.004000000000866365,0.058947312145691176,0.5129346230461497,0.007999799365832195,0.01199962743333314,0.030000173609086748,0.013999799366062042,0.012000000000000004,0.002,0.020000000000156153
790,0.3259999999999059,0.003999999676894428,0.0020000000000045216,0.03800000000002071,0.003999999555527793,0.10208224074609022,0.038000000000000214,0.040000000052826515,0.004000000000000006,0.11399999994485503,0.012000000000010794,0.022000000268565568,0.013999999998610768,0.2239177589886216,0.01800000026624096,0.006,0.010000000002254207,0.022000000000592882,0.038000000000007986,0.012000000000000005,0.023999983732442984,0.003917759309662308,0.02800000000000253,0.018000000000000637,0.028000000000000014,0.00800000000028903,0.03200000044280243,0.006000000442783137,0.041827647650560434,0.040000000000003824,0.01600000000000696,0.1960000000008953,0.16400000000091292,0.09599999999832246,0.11191775930633618,0.014000000000031099,0.013823604008940223,0.010000000000113148,0.006000000000419152,0.010000000000419113,0.20600000000062432,0.10600000000003337,0.0959999996773148,0.03600000005292039,0.006000000000006191,1.1219424535950633e-18,0.0159999995554348,0.1660822407461409,0.0,0.01200000000000008,0.010000000000001103,1.8341146716730156e-21,0.008000000000000233,2.6626110544398126e-10,0.09400000000000108
487,0.07999962891463308,1.1663513603414021e-16,0.0,2.2015438087444913e-10,0.0339999999973074,0.03200000000305252,0.01999980084667802,0.24199962911793227,0.0020000000030495923,0.16170122582435856,0.003999999999974309,0.024000000000000268,0.00999962891132325,0.12999962891720115,0.00400000000000006,9.293716050577817e-20,0.008000000000025652,0.012000000220229784,0.012000000000001433,0.006000000220128671,0.004000000000000007,6.474522261379672e-16,0.004,0.014,0.006,0.0120000000000011,0.02797926102036963,0.322000198730803,0.24197945974926288,0.009979260829067766,0.19800019890961337,0.006000198933227622,0.012000198933072128,0.06400000000450788,0.010000000001775311,0.008000000000129915,0.00999999999997429,0.0020207393936299456,6.287758190569754e-17,0.0020000000000006467,0.012000198712992603,3.4343915583556202e-18,0.11400019871692317,0.09399962891858904,0.004000000000854384,0.0020000000008663027,0.0696835752431482,0.4073844299851386,0.003999800846670858,0.007999628914171547,0.18400017213277767,0.007999800846900846,0.008000000000000021,0.0,0.004000000000156154
847,0.17566344048860308,1.9862357899239337e-20,0.0,1.083722932407255e-16,0.027991298538584893,0.0696974047076481,0.009996471164295015,0.0816774914396119,0.003999999991725795,0.19231799803665495,0.016000000000085286,0.11400353198698708,0.05399129530932182,0.16827683745091487,0.026008700811294506,0.008000000001576439,0.008008700819712763,0.02199646801436937,0.022000000000297247,0.008000000000015061,0.00200000000000367,0.01400000000000003,0.014000000000665563,1.3616005494922911e-17,0.004000000000074757,0.006000000000578102,0.0324534745273992,0.010000000164375631,0.07205954161446661,0.020000000000005697,0.03000000001899565,0.05200000002190051,0.08800000002192865,0.07399035938632986,0.03000000000048896,0.01000000001533166,0.01200000000063724,0.006000000000040253,0.014000000000419153,0.007898049254365689,0.046000000022115836,0.05200000000168518,0.06603189088828708,0.02600000000074372,0.012000000000053192,0.008000000000027215,0.04982714022867917,0.3339934068810762,0.006000000531017205,0.02800000000000017,0.052000000531617366,0.06954652547284365,0.040000000000595386,2.9444833793265016e-15,0.05800000000002299
539,0.20199958278612082,1.1637862263225015e-16,0.002,0.002000000220154381,0.011999999980179293,0.08200026950931681,0.011999799330933552,0.18781148378722842,0.0020000000030494613,0.1800000000006703,0.005999955359578488,0.0420000000000113,0.03199962737847761,0.17999962740171524,0.024000000000005513,0.004,0.012000000000005314,0.006000000220158551,0.01600000000000948,0.0060000002201587126,0.02000000000000349,2.1505607817764583e-21,0.008000000028403814,0.012,0.012000000000062662,0.01200000000057806,0.018000000290693662,0.2060001987567297,0.3081883430138479,0.01600000000000107,0.22800019902978685,0.09600019895604751,0.09800019895598627,0.2259996859000563,0.008000000001725772,0.0060000000001556265,0.013999955359541261,0.00800000022015438,0.018,4.6837078177504014e-17,0.10200019876365696,0.012000000035196624,0.2960002001141379,0.10399962878219453,1.9865181910458863e-12,0.002000000000830052,0.09199988595411765,0.4619998721239981,0.011999799331174845,0.019999627398426072,0.12800017360912716,0.019999799331154956,0.018000000000000616,0.0,0.012000000000156155
165,0.2916749844056854,0.002,0.004,0.0,0.007999999999310302,0.03950700560111741,3.666646441625499e-19,0.032000000000003526,0.0,0.2681225878288748,0.03648828867179753,0.1280000000000347,0.037999999999328765,0.34575189306152754,0.015999999999484153,1.09385876050346e-21,0.004000000000011782,0.026000000000008797,0.01800000000000007,0.0020000000000021077,0.019979806348538368,0.002,0.034000000000498444,0.05799996070161932,0.045999960701631065,0.06000000000000004,0.014000000000017493,0.02400000000000004,0.11363827475038701,0.008000000000000528,0.030000000000000266,0.0360000000000006,0.048000000000000605,0.0379999999993101,0.023999999999469397,0.004,0.010000000000000002,1.5529238772250929e-18,0.012,0.0038980492536482892,0.04600000000049878,0.03200000000049818,0.04603185157054607,0.012000000000022663,0.0040000000000013905,0.002000000000000013,0.01199999999933289,0.3491201304199574,1.3148702012018285e-13,0.06600000000000003,0.0460000000001248,9.170575386893995e-22,0.04400000000000692,0.002,0.016000000000000007
999,0.09800870090001408,0.008000000000033225,0.003956010997250688,2.674006181512929e-16,0.0699912966064545,0.040001567003775794,0.03400000197060692,0.19600846557637946,0.006000000000288536,0.22859640871705816,0.016000000000016303,0.0480001352167055,0.07599129592881969,0.21459350914828781,0.014008700896968637,0.008000000000017382,0.010008700896941664,0.030000000001834524,0.008000000000207627,9.95902624621584e-10,0.020000000000301492,0.019999999592181354,0.018000000000003603,0.004000000000003151,0.01400000000027486,0.002000000000429807,0.04397926199013296,0.03999733695320415,0.05998181869110671,0.013979155098113656,0.020000000092609774,0.03200000061825144,0.01600000000332561,0.11598973028030381,0.022000000995485085,0.0020000010094693463,0.018000000994711805,0.012020739059401882,0.0020000009977623866,0.00800000000049555,0.026000000003136677,0.010000000000645803,0.032139019361897225,0.034139019361746986,0.022000000000043637,0.0020000000000323865,0.11399843124370133,0.3365848064578869,9.950187964000767e-13,0.02999999958993674,0.13199976456351617,0.00600000000029837,0.015860980640327992,0.008000000000701491,0.016000000000225504
544,0.21403089645681336,0.006000009178014198,3.989940733735991e-18,0.01608010862388304,0.003999999998608822,0.07963289967135481,0.051632973656154234,0.05242251458738878,0.008,0.0819238459066405,0.004000001116062837,0.025918743769348274,0.002005109060052334,0.33603113207860774,0.03991343936763068,6.030159171601126e-08,0.00791342867832257,0.0680810343593479,0.012000946668470689,0.001913097026776442,0.02599419475529168,0.02200000000011135,0.1120000086390588,0.10200000000204762,0.1020010166500406,0.04600000986782962,0.03600001164247437,0.0020000003821340293,0.0562752297024326,0.004000000008017169,0.004000000000000845,0.08000000750742473,0.13000000751081114,0.027999941323343536,0.014000202018678853,0.004000060662042472,0.017918594528465233,0.005999998278608506,0.010000070979847753,0.02799999708867479,0.1219999988153978,0.023999998811425463,0.053913178916800863,0.07599992310182517,0.004000000001073391,0.004000091948668403,0.00985231052153991,0.27600082998107867,0.010000000136858983,0.0140000143789496,0.026000000057083476,0.008000000000001669,0.012075096331148321,0.012000000840465248,0.01600000000000879
985,0.13805337988286684,0.0,0.0004758257528173911,0.0,0.01599999944823648,0.12754283535155392,0.026000000000001192,0.1320000000000765,0.01599998447464156,0.16573851485990632,0.008000000000033258,0.05199838214826714,0.07645747767662751,0.1534405710205026,0.04800001552537161,0.01399998447464156,8.13106938126021e-15,0.026000000000016222,0.02773549001950226,0.009150237774441239,0.00800000000000353,0.008000000000000021,0.010000000000166855,0.0,0.008000000000062549,0.004000000000000028,0.02800000000005039,0.014000000017997732,0.11810195128793423,0.03400000000000422,0.006000000018246295,0.04800000001996311,0.10800000001996307,0.05999968585392524,0.027524174247210022,0.008000000007274783,0.013320762378173758,0.006000000000007375,0.004,0.003898049253946641,0.062000000020252403,0.054000000000416264,0.029595917190857045,0.027997911867635807,0.0460000000000052,0.012000000000027227,0.02041441352127261,0.24684976169454914,0.02000000052352911,0.01400000000000016,0.053998382672168894,0.06799998447463929,0.02400000000015435,0.002,0.014
965,0.2912181612092836,0.04400881902103439,0.004000000000761647,0.05591411076073089,0.01600000015974449,0.04200882751189199,0.014000000002603933,0.047488745639286914,5.863648118468732e-10,0.15202348553176986,0.012000000073401736,0.08600881925260188,0.017999999998163665,0.08235985829472921,0.008000000013648737,0.002000000000004569,5.013283264387322e-17,0.0600227233571703,0.004000001450257898,5.389605031414949e-18,0.011999998636141238,0.002000000000000008,0.05433448232550335,0.01600000000011873,0.01600000016172539,5.780551083663207e-13,0.03604882342732459,0.02799733650908801,0.03162916401682725,0.040055445484419736,0.0640000124923644,0.13803276408570897,0.22205739052240162,0.15404136378783223,0.15202846254271424,0.004000000000186459,0.019868945625894537,0.006361266213888766,0.009925562296619271,0.0023616729516724735,0.20395950886225872,0.06204812223936784,0.06605540076319495,0.04803672402492693,0.01600001869763786,0.010204607854125917,0.02200001472929905,0.21065626877216398,8.339012029242354e-16,0.006323639056990986,0.022000000000007083,0.004000000000015714,0.012006912128317952,0.002000000000000002,0.07400055905319985
471,0.24400628297953533,0.002,0.002,0.0020000052573336986,0.009999999995501543,0.05200000000242653,0.020000000000001784,0.024000000001155933,0.0020000000000000018,0.08399924983174546,0.010000000000000396,0.014000000000000404,0.01599999999541683,0.7694596193871397,0.029196117592734355,0.00600000000000001,0.002,0.08399998867763558,0.0380000000001228,0.0020000000000000074,0.1662134395522049,0.017999988677508467,0.10999999393582029,0.030000000000888156,0.3037739287889353,0.04999998867758043,0.04600000000430478,0.004000000000000492,0.02800000000236499,0.0020000000042255583,0.004,0.014000000004226375,0.046000000000000665,0.02999999999972657,0.0420000000000899,7.935310644803483e-14,0.028000000000025824,0.02199999393718249,0.055999988677508356,0.02400000525733794,0.06000000525733449,1.7533731338334822e-16,0.004000006060621935,0.012000000000083923,0.008000000000000031,0.0040000000010673425,0.003999999995495682,0.22199999473621176,0.004000000000006862,0.010000005259674555,6.282672842732649e-19,0.0020000000000000005,0.008000000000007373,0.0,4.128307945060423e-15
82,0.1533314750406421,7.184265720418749e-21,0.0,0.004,0.017999999990083886,0.13247747897396464,0.01372519536698971,0.05227479544792859,0.0020000000002505015,0.447986878514899,0.18399384493760418,0.16600000918530225,0.11400000917515174,0.5446615585351444,0.013999990812378517,0.0020000000000002433,0.0059999908123741005,0.05600000000001289,0.008000000000013349,0.014000000000120643,0.1142779543846284,0.008000000002646125,0.002000000000664465,0.006000000000001094,0.04600000000001215,0.02400000000064643,0.13106143071131504,0.024000000005271634,0.11764518517101782,0.010000000000052028,0.006000000003338645,0.016000000003938218,0.016000000003938055,0.021999842923687223,0.016000000000138855,0.0020000000001556264,0.03200000000000107,0.003969535049827639,0.012000000004524615,2.3180769678803224e-14,0.02000000000402404,0.0020000000007267646,0.022038094135236688,0.012000000000389139,0.0020000000000041525,2.776388513354902e-17,0.023999833739374626,0.5204368468947291,0.002000000000003345,0.03000000000000792,0.008000000000121589,0.0009690342410249307,0.015985018626464294,1.6962889913181375e-18,0.0020000000000000013
272,0.47605619048587383,0.03999998377039245,0.014000015803761921,0.012000000000020609,0.04199997455709642,0.044001865825934315,0.010000000420783537,0.033693337237066474,0.0020000004181765425,0.14004795135958903,2.2912505239449575e-15,0.02600000000080029,0.039999977564212245,0.20200013843722392,0.010000015659678776,1.09385876050346e-21,0.004000000000011782,0.018000000053559433,0.02000000000000007,0.006000000000002108,0.031999983776759486,0.002,0.12600000910860795,0.022,0.02400000000001174,0.016000000000000042,0.03604884420858281,0.016000003100390223,0.05000000310109101,0.010051098211417354,0.1240000123427993,0.09199080905744313,0.06000357838969376,0.1319975580099538,0.12000000352101108,0.002000000001090963,0.008000000009056894,0.004000000053310381,0.002000000635993916,1.4118904783877628e-09,0.060000584814112176,0.02200000000049958,0.09604834059591749,0.038011258964224325,0.014000003966210919,0.004000000000058661,0.029998116944067073,0.3056960095383462,0.014000000418308858,0.018000000000003062,0.022000004238249816,0.010000000418176627,0.020006911378227868,0.0020000000001687544,0.07400055903054775
931,0.14199394839375684,0.004,0.0,0.0,0.05400000262858689,0.1041086619329767,0.037951706254160264,0.12612718057328506,0.012000000169473318,0.2820783293345234,0.006000000000031923,0.04003636506615322,0.04396804524883584,0.33390269022615066,0.033981403301155295,0.018000001259198026,0.014000007134017178,0.03019930161743316,0.027885091076680534,0.005968035754687404,0.01600022834121919,0.018000000000000647,0.020000000000000795,0.004,0.028000000000166395,0.0500000000000011,0.06601025962451845,0.06598938888717487,0.11801066806019529,0.01600000000536278,0.024000000000031312,0.048000000105244446,0.04200000000379674,0.08399861701909728,0.018000002023553004,0.01600000000080017,0.02001614666238904,0.013989748281562948,0.014000000000000064,0.014000000000000692,0.04199999200629483,0.012000000000000094,0.027999300901925008,0.04800063017471499,0.010000000000082564,0.016000005996515326,0.03400000590299434,0.30321831210914274,0.0039999999993796526,7.096524680525717e-06,0.038000000001002766,0.014000000000000396,0.012000000000036043,0.008028768551578842,0.014000000000022682
460,0.14005797858549915,0.012000000001362475,0.0,0.008,0.009999991688261036,0.1283472732232675,0.1222630902328701,0.1814143782338491,0.03924770499197491,0.092000004547875,0.016,0.020000004547868416,0.01599999801763221,0.24807855448290417,0.03200006210000039,0.005999937900003296,0.0,0.05199999999847708,0.010000000000010513,0.008,0.014000000000000103,0.003999999998464934,0.09199999999846495,0.02000000000000044,0.014000000000000441,0.051999999998464934,0.05608383654104556,0.0020000000000000005,0.05800000198095461,0.018,0.016,0.08000000000000188,0.09799997254517277,0.05800000197881988,0.017904973361353677,0.0,0.022000000000796553,0.013994857225810132,0.03399999999847326,0.004,0.07800000000000021,0.03200000000000004,0.05049969195844122,0.09398846139432292,0.02400000000060291,0.0340000000000032,0.00400000197961546,0.22214294738601764,0.03199999801727738,0.020251683134627357,0.00600002207866725,0.08953467996732029,0.012,0.0059999999991023085,0.051999972545170664
451,0.14999996516982111,0.004,0.006000000000000021,0.0020000000000001588,0.0819999987591555,0.03146636793131299,0.006748617008359801,0.05500293663291943,0.01074136091206361,0.07599996529427973,0.0025085125130158295,0.022000000000012,0.08051651576797182,0.11511305454080187,0.014000120417903574,0.003999844757243303,0.005999965175132242,0.02799999998681259,0.012000000000074871,0.004000001342215568,0.014000000000066983,8.149601318332763e-18,3.0803091635616288e-15,0.006000000000000013,0.002000000000066985,0.018000000011956487,0.02866513492874896,0.012000034640180814,0.09200954538434024,0.15600000002209757,0.14200000000504398,0.22800000001038717,0.20800000001018518,0.1839905229098909,0.03800000111087451,0.005990490600727431,0.020000001110443467,0.0020000012267147363,0.008000001227099695,0.004000000000420209,0.2339999999974871,0.034000000002804405,0.08194417413338898,0.03867461105079144,0.0020000000000185312,0.006000000000007326,0.0859999639699988,0.3207026247440288,0.0,0.10474861700558698,0.13400000000226409,0.015251227752360636,0.14653652726687977,1.3606074872959054e-16,0.016000000007666222
403,0.10281462770435411,0.005999907717659438,0.0,0.013998865258933506,0.003999999995920746,0.03651605471771446,0.036093640677137745,0.050046806907800945,0.003389012608069772,0.020000000000293252,1.0795334211781555e-14,0.009999915670955069,0.007999999922939666,0.3959997708445611,0.016815678116474317,9.293716044199482e-20,0.0060000000000000496,0.05200000000066847,0.00400000000000941,5.389605031414949e-18,0.022000000000000356,0.017999935981656924,0.05800000000001765,0.03399984281574293,0.00799984281574639,0.016000000000001114,0.031958887678224024,0.002000000000000458,0.017957129300967677,0.013958740052595049,0.00800000000003136,0.036000000076108554,0.038000000076126944,0.042000000068898855,0.01000006401888055,1.8645806711710734e-13,0.014000000000036544,0.006041048303689431,0.01799993598209643,0.03599993598207601,0.132000000003243,0.026000000000020784,0.04733832245031899,0.0822015249956953,0.008000000000043094,0.008000000000036263,0.010001610745176312,0.11199999999643957,0.015999999926873912,0.010092029927693383,0.01000000000002516,0.007906359176652136,0.009798474931389361,0.0,0.348
470,0.11200870418611315,0.00200000000000042,1.6975491132873202e-16,0.006000000000005942,0.06199129377147349,0.043897545731727675,0.01600000000006393,0.07983979934096015,1.3674376937756043e-14,0.12611065180277176,0.007999996934762438,0.013989609271808146,0.035991293741025485,0.12189636009559421,0.012020039233272274,1.3674452188916946e-14,0.01600870411690372,0.014000000000128647,0.006000000000006253,0.006000000000062264,0.004000000000000641,0.0020000000000000204,0.006000000008267885,0.008,0.008000000011016532,0.004000000000015765,0.048000000013763505,0.062000000017785724,0.19024559719919606,0.026000000105468525,0.04000000002029262,0.12200000015805944,0.0860000000922833,0.17598965719431606,0.03600000001178811,0.054000000017041964,0.01000000001119743,0.0020000000722692423,0.016000000012786772,0.011898049254033823,0.15599835648066657,0.036000000004563645,0.05999930080373001,0.024000000120067082,0.01600000000103709,0.006000000000030764,0.05599906088619853,0.33344727768873444,0.05200000132597478,0.04000000000137467,0.08400000133307053,0.01600000000000021,0.014000000011275889,0.002000000000654026,0.00800000000000196
324,0.2558258162904934,0.004,0.012,0.0040000000000001085,0.01800074534974893,0.12600156798536075,0.05200000000000051,0.11402689024137917,0.012,0.1426715609803409,0.026000000000010792,0.05198804679946541,0.03399999808852658,0.43996087033405984,0.059992903475419496,0.002,0.006000000000476031,0.08599973403229792,0.020043986343158172,0.0020000000000001666,0.06199999147958795,0.026000000000000006,0.06995627110473504,0.002000000000000014,0.05395627110473488,0.07,0.07600000000003487,0.012000000003055209,0.04960110300210453,1.91102058261706e-15,0.010000000003058845,0.030000000000604956,0.04000000000061026,0.05199999999863563,0.0832847101262483,0.02000000000003083,0.06399974255262747,0.02200000000003366,0.018000000000419153,0.03200000000041909,0.06000000000061081,0.008000000000020782,0.07000000000042035,0.03795627110474016,0.006000000000000096,0.0,0.011999999998617169,0.18599998957223352,0.01999133548756489,0.008007096524680566,0.006000001909765634,0.008,0.010043728895267421,0.0,0.02200000000000019
482,0.19011705924381495,5.513516599822608e-20,0.012,0.014000000000000113,0.0059999999952722975,0.06175210927938359,0.04105043271873303,0.07824766783497993,0.012000000000000762,0.16920057217280615,0.028000000000000407,0.02,0.03778220693434196,0.578744234154319,0.03823606093172806,0.0020000000000007616,0.012,0.07400000000012415,0.10153277312493038,0.008000000000000012,0.1920000000001714,0.01,0.09400000000000089,0.01,0.11200000000010132,0.06200000000007243,0.13049628942945418,0.004000000000001227,0.05518607876465636,0.01398946832667779,5.6918715695746565e-16,0.04000000000444625,0.02800000000001129,0.03999988794676565,0.04751153072761985,0.010000000000080092,0.029998232651381244,0.008010270039815706,0.018,0.0860000000000009,0.03800000000001113,0.01,0.01800000000000035,0.006506713056548547,0.016000000000000007,0.014000000000000002,0.02553277312007892,0.36671993307619755,0.014,0.05400000000000098,0.00599866896680615,0.023998668966805557,0.010217793060850779,0.004000000000000135,0.006000000000219894
594,0.10999962713646123,0.010000000000000146,0.003999999695949378,0.002000000220154381,0.021999999998625213,0.029999996985003764,0.17048115059989072,0.2819996246791353,0.004000000003049461,0.0519999972597738,0.003999996934732592,0.02,0.02599962741091184,0.16399962435136162,0.007999999695772479,0.008,4.2813334736265015e-19,0.010000000240952744,0.024,0.004000000220154381,0.004,0.006,0.010000000000000193,0.002,0.008000000000317264,0.004,0.22997926111704017,0.006000198738735485,0.027498105558588885,0.007979260826525326,0.004000199011543034,0.054000198930812204,0.04000019893053046,0.26600000003983704,0.053999999697537035,0.014000000000840233,0.014,0.004020739393629099,0.046,0.008000000000087274,0.04600019871037552,0.044,0.022219674452430213,0.24399962879587672,0.033780525646002785,0.03800000000083032,0.01800020007463626,0.35799982782345635,0.03399979934481626,0.025999627412317004,0.0240001736096319,0.04599979934504599,0.008,0.008,0.02000000000019521
848,0.23403117317379002,5.513516599822608e-20,2.228792729458684e-19,0.03200000000000011,0.007999999995272298,0.08195078657306804,0.020000000000001635,0.05589215108798051,0.006000000000000762,0.11350415484384431,0.018000000000000405,0.03,0.025999999995192674,0.6460149703893548,0.011996445431391065,0.008000000000000762,0.002,0.145999507266598,0.07953159525522398,0.009937329566285083,0.15198568121187728,0.012,0.030000000000000897,0.0,0.06398735178441636,0.042000000000072424,0.1299999200704139,0.002000000000001228,0.029752150212017867,4.226131039683408e-12,5.6918715695746565e-16,0.04000000000444625,0.10200000000001129,0.05999992006581587,0.05994891609792337,0.00800000000008009,0.0389864167340137,0.01,0.03790497851908011,0.0580000000000009,0.07600000000001113,0.014,0.01400000000000035,0.012000000000287442,0.064,0.0022045916724173545,0.010546849088993181,0.3158202638874016,0.006,0.014003554568612197,0.0040000000000005925,0.0020000000000000005,0.05589167070796436,1.349187436211629e-16,0.018000000000219892
963,0.16136196956690957,0.006,0.006,0.01200000000000004,0.04799997031903898,0.1059998257774981,0.06399968611924828,0.19963938066464434,0.0199998346785378,0.1440974433853771,0.004000000000000024,0.03600000000004722,0.04799999053332625,0.1818981064473959,0.03136423332326804,0.006000000000285179,0.013999998968709857,0.032000000000081276,0.01200000000001478,0.0020000009946494943,0.012000000000000007,0.004000000000000647,0.026000000782232743,0.004,0.006000000000002387,0.02400000000007335,0.08000000048997806,0.026000006632363404,0.1839145051149376,0.05600000000293306,0.0900000000516031,0.07600006216754553,0.048000000002615936,0.08199999964722515,0.014000017840923076,0.010000000187776453,0.002000000994652195,0.008000000997148966,0.014000000994649556,0.0018980492536488892,0.07600000000261901,0.03200000000006247,0.055998440243624596,0.1040000327527738,0.01800000002622802,0.022000000000036265,0.0379971007196899,0.2958029317680933,0.014000008305434113,0.015998388671997526,0.13400000876106227,0.033999817063672284,0.01200000000007613,0.0020000001542979026,0.0022013538879398567
500,0.13801944920732614,0.0020000000000000005,0.006,0.004,0.061991294834877635,0.07600093902619384,0.12800000000000122,0.09649771185152609,0.006000000000013674,0.22125415953894836,0.01000000000000532,0.030000000000015042,0.11599129525589301,0.13776321870814673,0.03000870420098079,0.008000000000013675,0.012008001257789062,0.016000000000006252,0.011532773124818246,0.0011502377744347044,0.012000000000003492,2.1505607817764583e-21,0.016000000000168765,0.01,0.004000000000062887,0.008000000000289033,0.054000000442807,0.01600000046077979,0.082101951208429,0.02400000000000621,0.01000000001881165,0.08600000051756053,0.06800000001909609,0.10399035672923851,0.01600000000000017,0.02778604195613064,0.014000000000000004,0.004000000000000003,0.007856465252508922,0.01589804925364838,0.05000000001897279,0.03200000000097834,0.12201074452573434,0.046000000499569746,0.15600000000001144,0.01600000000000002,0.049256783568967254,0.2889946260703864,0.014000000001244442,0.008000000000000142,0.030000000001724897,0.037955631974227175,0.018000000000400977,2.3726353418717104e-15,0.03600000049903399
638,0.24598716585764543,0.004,0.002,0.0020000000000001085,0.019991298231829817,0.05402204909821169,0.01000000236290368,0.12998716594516796,0.002000000000529265,0.32403012773727663,0.01200000000004273,0.04800000000228913,0.05599129586456089,0.11155246338262076,0.031987277836092884,0.006000000000529266,0.018008701525648863,0.043978464466491646,0.00800000000201803,0.004000000000014986,7.046117418329613e-17,8.147532219720775e-18,0.014,0.002000000000000014,0.012000000000000354,0.002000000000000002,0.0280000000000193,0.04800000007612396,0.08600000008243457,0.04800000000000199,0.042000000000568936,0.09800000000122396,0.14200000000122293,0.04999067273916085,0.03400000000046167,0.008000000015291747,0.05000000000259298,0.0020000000000344443,4.4743465540863383e-13,0.002000000000470829,0.32199999738331536,0.13600000013978505,0.046000000000842936,0.02400000000005327,0.004000000000048789,0.014000000009863862,0.037999374433491565,0.26002142345630785,7.452915760107972e-13,7.999650238400299e-17,0.0240000000009921,0.012000000000000014,0.016000000000436998,0.006000000000883837,0.012000000000045667
273,0.23199825619248549,0.0,0.0,0.006,0.02199999999377959,0.07380352011784994,0.006000000000000002,0.04220479780846844,7.614655373232904e-16,0.41620492611577364,0.06799997381998625,0.15639817028865313,0.19599996770421668,0.5979658831105495,0.010000000000009182,0.0020000000000007616,0.010000000000005288,0.046397677585724315,0.04200011716880102,0.007998338049168451,0.07199947500171694,2.1505607817764583e-21,0.010000000000664198,0.0,0.042000000000005255,0.077795350667836,0.054392940416910784,0.01600000076798242,0.12020628705993947,0.01,0.002000000003396951,0.03400000000334767,0.02200000000339644,0.040001127519476966,0.020000008812501212,0.004,0.02600063899770519,0.004,0.002000000001874375,0.0020000000000000464,0.03400000000406068,0.012000000000789305,0.016000000003388047,0.060000000000122664,0.0339999677046204,0.008000000000000028,0.03799984347472347,0.49437833129490466,0.002000000000003345,0.020000000000000018,0.010000000000110924,0.005608456996416898,0.012000001937304253,4.1860690220593503e-19,0.006
